ano_base,uf,ocupacao_principal,qtde_contribuintes,rendimento_tributavel_total,rend_sujeitos_a_tribut_exclusiva,rend_isentos_e_nao_tributaveis,imposto_devido_total,imposto_pago,rend_total,rend_total_por_contrib,pct_isento,pct_tributavel,pct_exclusiva,aliq_efetiva_devida,aliq_efetiva_paga
2021,Tocantins,"Técnico de labor,, Raios-X e outros equipamentos diagnóstico",399.0,22110000.0,1560000.0,1330000.0,1270000.0,1080000.0,25000000.0,62656.64160401002,0.0532,0.8844,0.0624,0.0508,0.0432
2021,Tocantins,Técnico de serviços culturais,13.0,500000.0,40000.0,60000.0,10000.0,30000.0,600000.0,46153.846153846156,0.1,0.8333333333333334,0.06666666666666667,0.016666666666666666,0.05
2021,Tocantins,Técnico em biologia,5.0,240000.0,30000.0,20000.0,20000.0,20000.0,290000.0,58000.0,0.06896551724137931,0.8275862068965517,0.10344827586206896,0.06896551724137931,0.06896551724137931
2021,Tocantins,Técnico em ciências físicas e químicas,46.0,2550000.0,190000.0,280000.0,170000.0,210000.0,3020000.0,65652.17391304347,0.09271523178807947,0.8443708609271523,0.06291390728476821,0.056291390728476824,0.0695364238410596
2021,Tocantins,"Técnico em constr, civil, edificações e obras de infra-est,",165.0,7420000.0,800000.0,1600000.0,430000.0,560000.0,9820000.0,59515.15151515151,0.1629327902240326,0.7556008146639511,0.0814663951120163,0.04378818737270876,0.05702647657841141
2021,Tocantins,Técnico em eletro-eletrônica e fotônica,201.0,11950000.0,1620000.0,1210000.0,990000.0,1010000.0,14780000.0,73532.3383084577,0.08186738836265223,0.8085250338294994,0.10960757780784844,0.06698240866035182,0.06833558863328823
2021,Tocantins,Técnico em informática,315.0,15790000.0,1290000.0,2240000.0,1040000.0,1210000.0,19320000.0,61333.333333333336,0.11594202898550725,0.817287784679089,0.06677018633540373,0.053830227743271224,0.06262939958592133
2021,Tocantins,Técnico em metalmecânica,32.0,2050000.0,210000.0,410000.0,230000.0,230000.0,2670000.0,83437.5,0.15355805243445692,0.7677902621722846,0.07865168539325842,0.08614232209737828,0.08614232209737828
2021,Tocantins,Técnico em mineralogia e geologia,8.0,390000.0,30000.0,10000.0,30000.0,30000.0,430000.0,53750.0,0.023255813953488372,0.9069767441860465,0.06976744186046512,0.06976744186046512,0.06976744186046512
2021,Tocantins,"Técnico em navegação aérea, marítima, fluvial e metrofer,",52.0,4920000.0,340000.0,1090000.0,500000.0,530000.0,6350000.0,122115.38461538461,0.17165354330708663,0.7748031496062993,0.05354330708661417,0.07874015748031496,0.08346456692913386
2021,Tocantins,"Técnico em operação aparelho sonoriz,, cenografia e projeção",18.0,660000.0,30000.0,250000.0,20000.0,20000.0,940000.0,52222.22222222222,0.26595744680851063,0.7021276595744681,0.031914893617021274,0.02127659574468085,0.02127659574468085
2021,Tocantins,Técnico em operação de estações de rádio e televisão,23.0,830000.0,60000.0,40000.0,30000.0,40000.0,930000.0,40434.782608695656,0.043010752688172046,0.8924731182795699,0.06451612903225806,0.03225806451612903,0.043010752688172046
2021,Tocantins,Técnico em transportes (logística),174.0,7120000.0,640000.0,1480000.0,300000.0,380000.0,9240000.0,53103.44827586207,0.16017316017316016,0.7705627705627706,0.06926406926406926,0.032467532467532464,0.04112554112554113
2021,Tocantins,"Vendedor e prestador de serviços do comércio, ambulante etc",5514.0,220340000.0,14250000.0,29200000.0,11660000.0,13190000.0,263790000.0,47840.04352557127,0.11069411274119564,0.8352856438833921,0.05402024337541226,0.04420182721103908,0.05000189544713598
2021,Tocantins,"Veterinário, patologista (veterinário) e zootecnista",617.0,53290000.0,5660000.0,19450000.0,6370000.0,7020000.0,78400000.0,127066.45056726094,0.24808673469387754,0.679719387755102,0.07219387755102041,0.08125,0.08954081632653062
2022,Acre,Advogado,652.0,52250935.81,8991284.34,41745885.88,6549154.68,6355184.1,102988106.03,157957.21783742332,0.40534667049649015,0.5073492253054884,0.08730410419802144,0.06359136926056547,0.061707942256446206
2022,Acre,"Advogado do setor público, Proc. Fazenda, Cons. Jurídico etc",160.0,53444284.43,4074165.98,5807793.29,10318864.23,10652335.89,63326243.699999996,395789.02312499995,0.09171226573162432,0.8439515958531424,0.06433613841523338,0.16294767583064462,0.16821360730732876
2022,Acre,"Agente de Bolsa de Valores, câmbio e outros serviços financ.",10.0,500550.36,88708.35,33138.1,30633.52,38490.47,622396.8099999999,62239.681,0.053242721472174646,0.8042302787509468,0.1425269997768787,0.04921863272403341,0.06184233174331341
2022,Acre,"Agente e representante comercial, corretor, leiloeiro, afins",31.0,1272512.79,77149.66,202414.8,54822.45,59940.67,1552077.25,50067.00806451613,0.13041541585639502,0.819877225827516,0.049707358316088975,0.035321985423083804,0.03861964344880385
2022,Acre,Agrônomo e afins,174.0,29455085.03,2674780.44,4402803.45,4889984.01,5137620.1,36532668.92,209957.86735632186,0.12051688475433729,0.8062669906351863,0.07321612461047644,0.13385236158650737,0.14063084499110828
2022,Acre,"Analista de sist., desenv.de soft., adm.de redes e banco etc",328.0,27321503.74,2246765.77,3459785.65,3157319.92,3382874.9,33028055.159999996,100695.29012195121,0.10475293302132176,0.827221088485066,0.06802597849361229,0.09559509043765325,0.10242428394927025
2022,Acre,Antropólogo e arqueólogo,6.0,769931.04,255292.46,520539.12,113711.82,116564.64,1545762.62,257627.10333333336,0.33675230159207753,0.4980913822330624,0.16515631617486,0.07356357213502808,0.07540914658681551
2022,Acre,"Apresentador, artistas de artes populares e modelos",4.0,218212.98,11669.76,43.78,11269.8,9144.13,229926.52000000002,57481.630000000005,0.0001904086575137135,0.9490552894898769,0.050754301852609256,0.049014789594519145,0.03976979254067777
2022,Acre,Assistente social e economista doméstico,283.0,20673349.72,1642061.87,1647615.37,1939141.18,2053164.55,23963026.96,84675.00692579505,0.06875656288123627,0.8627186270961821,0.06852481002258155,0.08092221334295072,0.08568051746664646
2022,Acre,"Atleta, desportista e afins",4.0,169993.11,19192.7,12130.5,14955.74,17682.47,201316.31,50329.0775,0.060255922632398734,0.8444080362887636,0.09533604107883759,0.0742897582416447,0.0878342643971569
2022,Acre,"Ator, diretor de espetáculos",1.0,0.0,0.0,1024.22,0.0,0.0,1024.22,1024.22,1.0,0.0,0.0,0.0,0.0
2022,Acre,"Bancário, economiário, escriturário, agente, assistente etc",3402.0,216172958.31,31800034.11,20358463.1,18189124.38,19870738.94,268331455.52,78874.61949441505,0.07587057976690545,0.8056191470026428,0.1185102732304517,0.06778603106650788,0.0740529614818824
2022,Acre,"Bibliotecário, documentalista, arquivólogo, museólogo",26.0,2320310.87,172556.45,137303.37,264272.82,271488.26,2630170.6900000004,101160.41115384617,0.05220321651443845,0.8821902239356183,0.06560655954994311,0.10047744087666036,0.10322077613905734
2022,Acre,"Biólogo, biomédico e afins",350.0,35549317.02,2466850.1,2970162.44,4841725.93,4929189.42,40986329.56,117103.79874285715,0.07246714872704009,0.8673457077428526,0.06018714353010731,0.1181302639679453,0.12026423134045575
2022,Acre,Bombeiro Militar,681.0,64990835.98,5507662.95,3954911.41,8147805.71,8621719.69,74453410.33999999,109329.53060205578,0.05311927810881256,0.8729060990384716,0.07397462285271594,0.10943495634104759,0.11580019841439006
2022,Acre,Cantor e compositor,3.0,49915.0,5777.04,0.0,0.0,0.0,55692.04,18564.013333333332,0.0,0.8962681201837821,0.1037318798162179,0.0,0.0
2022,Acre,"Cenógrafo, decorador de interiores",1.0,36942.89,2847.99,474.13,502.99,1158.13,40265.009999999995,40265.009999999995,0.011775236116916402,0.9174936253585931,0.07073113852449062,0.012491987460080105,0.028762689988155975
2022,Acre,"Cinegrafista, fotógrafos e técnicos em máq. tratam. de dados",27.0,1277759.01,125482.14,88248.09,58244.0,56610.13,1491489.24,55240.34222222222,0.05916776845135001,0.8567001194054876,0.08413211214316237,0.03905090190258429,0.0379554397589888
2022,Acre,"Comissário de bordo, guia de turismo, ag. de viagens e afins",13.0,765155.24,59377.13,54520.62,76298.65,76592.68,879052.99,67619.46076923076,0.06202199482877591,0.8704313035781837,0.06754670159304048,0.08679641713066694,0.08713090208589132
2022,Acre,"Condutor e operador de robôs, veículos e equip. movim. carga",57.0,1872895.4,127197.7,1211017.28,52566.04,58343.45,3211110.38,56335.2698245614,0.3771334948629203,0.5832547556337817,0.03961174950329798,0.016370050785983883,0.018169244621232858
2022,Acre,Corretor e administrador de imóveis,10.0,388383.37,9539.44,30528.39,28784.31,0.0,428451.2,42845.12,0.07125289881321373,0.9064821617957891,0.022264939390997156,0.06718223685684624,0.0
2022,Acre,"Deleg. de Polícia e serv. carreiras de polícia, exc. militar",994.0,141125920.7,12530586.99,12264185.13,20125299.99,22330866.27,165920692.82,166922.22617706237,0.07391594695970123,0.8505625085178571,0.07552154452244168,0.12129469596557824,0.13458759055584324
2022,Acre,"Desenhista industrial, escultor, pintor artístico e afins",16.0,465536.23,43109.89,103026.14,21662.66,28846.98,611672.26,38229.51625,0.16843356604074214,0.7610876942498586,0.07047873970939927,0.035415469061814246,0.04716084394607007
2022,Acre,Desenhista técnico e modelista,10.0,657903.59,54814.34,129265.47,66535.02,55260.84,841983.3999999999,84198.34,0.15352496260615117,0.7813735876503028,0.06510144974354602,0.07902177168813543,0.06563174523393217
2022,Acre,Diplomata e afins,1.0,0.0,1.38,0.0,0.0,0.0,1.38,1.38,0.0,0.0,1.0,0.0,0.0
2022,Acre,"Dirigente ou adm. part. político, organização patronal etc",26.0,961778.61,39116.22,230649.63,55795.4,36026.91,1231544.46,47367.094615384616,0.18728485855882135,0.7809532186925675,0.03176192274861112,0.04530522592745048,0.029253438402053307
2022,Acre,"Dirigente superior da adm. pública, inclusive fundações etc",543.0,47073104.15,3215433.58,5949023.48,5736949.84,6382139.02,56237561.20999999,103568.25268876611,0.10578380982392535,0.8370402829920299,0.05717590718404484,0.1020127778759345,0.11348534471770705
2022,Acre,"Dirigente, pres., diretor emp. indust., com. ou prest. serv.",5104.0,191183361.53,42566437.36,398561540.35,16667592.74,10935561.48,632311339.24,123885.45047805643,0.630324834644033,0.3023563704547681,0.06731879490119896,0.026359787822298805,0.01729458385665499
2022,Acre,"Economista, administrador, contador, auditor e afins",737.0,63193320.05,6438320.68,20188595.92,7511995.53,7885889.56,89820236.64999999,121872.77700135684,0.22476667478252524,0.7035532571155835,0.07168006810189138,0.08363366441876326,0.08779635696940685
2022,Acre,Empresário e produtor de espetáculos,6.0,266933.82,52409.17,1961988.28,19556.48,25398.6,2281331.27,380221.87833333336,0.8600190186320463,0.11700791704836448,0.022973064319589148,0.008572398168197642,0.011133236252883167
2022,Acre,"Enfermeiro nível sup., nutricionista, farmacêutico e afins",1856.0,169934438.05,10584380.76,9085567.17,20979867.1,20465323.48,189604385.98,102157.53554956896,0.04791854957911349,0.8962579487371415,0.055823501683745176,0.11065074782717853,0.10793697294617827
2022,Acre,"Engenheiro, arquiteto e afins",1026.0,115654426.05,10932743.66,27009787.88,16421430.14,17257664.66,153596957.59,149704.63702729045,0.17584845627019427,0.7529734173428038,0.07117812638700195,0.1069124701273974,0.11235681312169146
2022,Acre,"Escritor, crítico, redator",8.0,628540.82,226730.05,17377.35,93124.87,95577.61,872648.2199999999,109081.02749999998,0.019913350651193675,0.7202682657165107,0.25981838363229576,0.10671524660876523,0.10952593245420247
2022,Acre,Filósofo,14.0,1428580.5,1126764.69,96612.35,202839.95,127998.93,2651957.54,189425.53857142857,0.03643057950316957,0.5386890545766431,0.42488036592018735,0.07648687693544294,0.04826582932394913
2022,Acre,"Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins",335.0,25934141.7,1470189.19,2978253.21,2900844.12,2874310.27,30382584.1,90694.28089552239,0.09802501328384375,0.8535857784394316,0.048389208276724556,0.09547720201982425,0.09460387768662508
2022,Acre,"Físico, químico, meteorolog., geólogo, oceanógrafo e afins",45.0,5108009.45,341699.94,401844.56,694166.57,719118.85,5851553.95,130034.53222222223,0.0686731359624566,0.8729321294217923,0.058394734615751086,0.11862944030448526,0.12289365459921975
2022,Acre,"Gerente ou superv. empresa indust., comerc. ou prest. serv.",1354.0,71417712.45,6128487.09,27108584.6,5817099.59,6444004.18,104654784.14000002,77293.04589364846,0.25902862275016486,0.6824123047682394,0.05855907248159557,0.05558369488601956,0.061573909238393267
2022,Acre,Gerente ou superv. empresa pública e soc. de economia mista,206.0,23706283.43,2854636.54,1463938.34,3289205.92,3445570.86,28024858.31,136043.00150485436,0.0522371361812605,0.8459019905745957,0.10186087324414381,0.11736744156263319,0.12294695023562459
2022,Acre,Geógrafo,50.0,7007825.94,519028.51,1196089.21,1029666.02,1060524.9,8722943.66,174458.8732,0.1371199054609049,0.8033785626903843,0.059501531848710806,0.11804111778477312,0.12157878593933276
2022,Acre,Historiador,41.0,4650012.38,306207.99,140701.89,641178.06,691046.4,5096922.26,124315.17707317072,0.02760526506441164,0.9123176973862654,0.060077037549322955,0.12579710407433212,0.13558111439588644
2022,Acre,Instrutor e professor de escolas livres,78.0,3994901.03,270996.08,237576.42,279595.61,321667.14,4503473.529999999,57736.84012820512,0.05275403939145614,0.8870710582371293,0.06017490237141464,0.06208443507827169,0.07142645290512012
2022,Acre,"Joalheiro, vidreiro, ceramista e afins",7.0,217420.48,14182.82,839.27,1460.84,3581.24,232442.57,33206.08142857143,0.0036106553115464175,0.9353728966256052,0.06101644806284838,0.006284735192869361,0.015406988487521884
2022,Acre,Jornalista e repórter,151.0,9789716.2,715579.31,1596636.47,968137.43,1028512.45,12101931.98,80145.24490066225,0.13193236192689292,0.8089382931732524,0.05912934489985458,0.07999858465573693,0.08498745916765596
2022,Acre,"Locutor, comentarista",6.0,281288.79,27167.37,36711.85,10208.3,11111.9,345168.00999999995,57528.001666666656,0.10635936395148556,0.8149329655433597,0.07870767050515487,0.029574872827873015,0.03219272840492953
2022,Acre,"Matemático, estatístico, atuário e afins",75.0,6405595.15,450518.67,488142.16,695462.01,733457.32,7344255.98,97923.41306666668,0.06646584233029415,0.8721911610166942,0.06134299665301154,0.09469468546492574,0.09986815846252678
2022,Acre,Membro do Ministério Público (Procurador e Promotor),96.0,47840537.37,5345730.8,24784259.97,9326016.45,10074499.03,77970528.13999999,812193.0014583332,0.31786702695534674,0.6135720574330331,0.06856091561162024,0.11960950723912848,0.12920906489065628
2022,Acre,Membro do Poder Executivo,44.0,6209019.4,322711.05,4213444.99,1073992.56,1113275.76,10745175.440000001,244208.53272727274,0.3921243551142986,0.5778425335789584,0.030033111306742886,0.09995114235193911,0.10360703426541724
2022,Acre,Membro do Poder Judiciário e de Tribunal de Contas,96.0,47358402.83,4488301.86,22518746.39,9487554.9,9841836.83,74365451.08,774640.1154166666,0.30281193837949083,0.6368333969904025,0.06035466463010662,0.1275801432279835,0.13234420940192326
2022,Acre,Membro do Poder Legislativo,201.0,25174494.55,2110781.58,6765770.43,3918860.2,3778522.91,34051046.56,169408.19184079603,0.19869493344582825,0.7393163233805756,0.06198874317359601,0.11508780480784142,0.11096642516822543
2022,Acre,Militar da Aeronáutica,104.0,9194579.77,1604306.68,1615180.04,1038919.81,1107436.62,12414066.489999998,119366.02394230767,0.1301088600823178,0.740658170101359,0.12923296981632326,0.08368891940742297,0.08920820755165781
2022,Acre,Militar da Marinha,24.0,2934552.89,187043.44,449474.2,341646.99,392194.46,3571070.5300000003,148794.6054166667,0.1258653942071539,0.8217571916732768,0.052377414119569345,0.09567074834559483,0.10982545897798328
2022,Acre,Militar do Exército,1554.0,104738496.03,7791686.01,10914546.37,8877560.01,9889097.32,123444728.41000001,79436.76216859718,0.08841646387482216,0.8484647127427707,0.06311882338240708,0.07191526219341454,0.08010951498192048
2022,Acre,Montador de aparelhos e instrumentos de precisão e musicais,1.0,0.0,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,1.0,0.0,0.0
2022,Acre,Motorista e condutor do transporte de passageiros,821.0,29153669.71,2193758.82,6052270.78,791385.17,1149931.78,37399699.31,45553.83594397077,0.161826722986025,0.7795161524789275,0.05865712453504749,0.021160201408047096,0.03074708623907383
2022,Acre,Médico,1013.0,301621799.29,21479339.29,143189933.73,61382305.05,58679842.7,466291072.31000006,460307.0802665351,0.307082726290767,0.6468530435201546,0.046064230189078306,0.1316394601893466,0.12584380483482305
2022,Acre,"Músico, arranjador, regente de orquestra ou coral",14.0,602947.1,37932.05,353622.31,43103.19,51165.46,994501.46,71035.81857142856,0.3555774669249857,0.6062807590046172,0.038141774070397046,0.043341504998896635,0.05144835081488971
2022,Acre,Odontólogo,481.0,50700458.83,3623226.0,10142311.32,5713499.62,5032560.7,64465996.15,134024.94002079,0.1573280787657541,0.786468244623565,0.0562036766106809,0.0886281134430279,0.07806535228727712
2022,Acre,Operador de instalações de prod. e distribuição de energia,199.0,13851126.76,2278280.52,1018646.62,1477562.36,1640200.22,17148053.9,86171.12512562814,0.05940304514671488,0.8077375334118818,0.13285942144140334,0.08616501724431833,0.09564935062397956
2022,Acre,Operador de máquina agropecuária e florestal,56.0,2255487.2,134988.19,354125.32,111990.46,100511.69,2744600.71,49010.72696428571,0.12902617080500572,0.8217906494675505,0.049183179727443856,0.04080391715704249,0.036621607519732806
2022,Acre,Outras ocupações não especificadas anteriormente,24452.0,1182221699.79,92374104.27,246892956.52,85174872.12,92426069.58,1521488760.58,62223.48930884999,0.1622706410436335,0.7770163871202903,0.060712971836076185,0.05598126935063975,0.06074712608771863
2022,Acre,Outros profissionais do espetáculo e das artes,24.0,951218.72,53669.34,149629.79,47578.09,58359.22,1154517.8499999999,48104.91041666666,0.1296037042649449,0.8239099291535424,0.0464863665815128,0.041210354608202895,0.050548564493827455
2022,Acre,Outros trabalhadores de serviços diversos,1952.0,76418354.62,8618851.16,9126040.61,2866237.25,3691262.85,94163246.39,48239.368027663935,0.09691722577408049,0.8115518267445325,0.09153094748138707,0.03043902329077293,0.03920067533262114
2022,Acre,Outros técnicos de nível médio,3421.0,206836537.51,19110047.89,20325807.16,15722782.86,17916168.45,246272392.55999997,71988.42226249634,0.08253384371960398,0.8398689571329351,0.07759719914746097,0.06384305888517089,0.07274939859787588
2022,Acre,"Outros técnicos nível médio ciências fís., quím., engenharia",137.0,9590404.18,1040358.4,1227145.97,937495.74,970365.24,11857908.55,86554.07700729927,0.10348755556897932,0.8087770401973625,0.08773540423365805,0.07906080031288484,0.0818327478162243
2022,Acre,"Pedagogo, orientador educacional",867.0,68976191.87,4538495.43,4295079.92,7610375.6,7517859.01,77809767.22000001,89745.98295271052,0.055199752851798844,0.8864721529750387,0.05832809417316233,0.09780745877933752,0.09661844879633093
2022,Acre,"Pescador, caçador e extrativista florestal",11.0,147251.63,8921.98,229708.63,1635.42,833.52,385882.24,35080.203636363636,0.5952816848995176,0.38159732357726545,0.02312099152321703,0.004238132337989953,0.0021600372175718686
2022,Acre,"Piloto de aeronaves, comandante de embarc., oficiais de máq.",10.0,939024.07,72882.01,79316.09,124968.66,126313.77,1091222.17,109122.21699999999,0.07268555586622659,0.8605251027845228,0.06678934134925063,0.11452173850170219,0.11575440224056299
2022,Acre,Policial Militar,2913.0,298672920.03,23508901.15,19371821.44,34103366.18,36553400.58,341553642.61999995,117251.50793683485,0.056716775998645635,0.8744539151710717,0.06882930883028274,0.09984776013044064,0.10702096543197454
2022,Acre,Presidente e diretor empresa pública e soc. economia mista,43.0,4707550.94,303652.03,544188.97,701497.66,754481.71,5555391.94,129195.16139534884,0.09795689950905605,0.8473841253403986,0.054658975150545366,0.1262732976496344,0.13581070753398541
2022,Acre,"Presidente, diretor, gerente, superv. organ. internac. e ONG",43.0,2475741.32,112298.72,390110.09,244321.5,290150.67,2978150.13,69259.30534883721,0.13099074021496696,0.831301718157506,0.03770754162752702,0.08203800659303902,0.09742647527309176
2022,Acre,Produtor na exploração agropecuária,1067.0,86329245.09,18802756.42,176116000.29,14223190.77,1308314.97,281248001.8,263587.63055295224,0.6261946721855784,0.30695060778206035,0.06685472003236113,0.050571704257349144,0.004651819609834468
2022,Acre,Professor do ensino fundamental,8829.0,653482974.3,43843508.02,18393097.33,60937061.5,59529230.74,715719579.65,81064.62562577869,0.02569874829887225,0.9130433103696355,0.06125794133149227,0.08514097313056511,0.08317395867402551
2022,Acre,Professor do ensino médio,3174.0,280925253.57,19617776.1,12379213.35,31409471.1,32723865.91,312922243.02000004,98589.23850661627,0.03956003009095393,0.8977477946559554,0.06269217525309045,0.10037468348963773,0.10457507141129783
2022,Acre,Professor do ensino profissional,265.0,32921135.6,2543874.89,2706420.34,4740965.39,5056326.98,38171430.83,144043.13520754717,0.07090172626887616,0.8624548486698685,0.06664342506125544,0.12420193026335136,0.13246364807541067
2022,Acre,Professor do ensino superior,933.0,134105909.99,11582042.21,18860897.81,20079202.72,21331084.66,164548850.01,176365.32691318326,0.11462187556372336,0.8149914750656118,0.07038664937066491,0.12202578576987771,0.1296337510636122
2022,Acre,Professor na educação infantil,1730.0,113393503.31,7974672.41,3053827.01,8812031.79,8768509.51,124422002.73,71920.23279190752,0.024544107497022925,0.9113621451349547,0.06409374736802229,0.07082374175508499,0.07047394606746497
2022,Acre,Profissional da educação física (exceto professor),56.0,2949669.68,297545.54,417736.38,218481.71,242178.01,3664951.6,65445.56428571429,0.1139814179265014,0.8048318236999364,0.08118675837356214,0.05961380499540567,0.066079456547257
2022,Acre,"Profissional de marketing, publicidade e da comercialização",29.0,1447370.97,96007.25,733401.78,116019.03,125193.06,2276780.0,78509.6551724138,0.322122374581646,0.6357096293888738,0.04216799602948023,0.05095750577570077,0.0549868937710275
2022,Acre,Psicanalista,1.0,9000.0,51.16,0.0,0.0,0.0,9051.16,9051.16,0.0,0.9943476858214859,0.005652314178514135,0.0,0.0
2022,Acre,Psicólogo,279.0,18665042.74,1364681.22,2881563.18,1826256.94,1788468.21,22911287.139999997,82119.30874551971,0.12577046249702759,0.8146658293768825,0.059563708126090034,0.07970992327234218,0.07806057333538356
2022,Acre,Sacerdote ou membro de ordens ou seitas religiosas,214.0,13795396.79,206277.35,1532958.91,939520.75,1347084.23,15534633.049999999,72591.74322429906,0.09868008501172804,0.8880413683154235,0.013278546672848512,0.06047910800184624,0.0867149050553209
2022,Acre,Servidor das carreiras de auditoria fiscal e de fiscalização,286.0,92945088.44,7330132.18,12569233.42,17824865.6,18743967.93,112844454.04,394561.02811188815,0.11138547770849758,0.82365668061147,0.06495784168003228,0.15795960689110708,0.1661044673347954
2022,Acre,Servidor das carreiras de ciência e tecnologia,31.0,4532897.99,435901.16,304319.37,747383.9,777960.27,5273118.5200000005,170100.59741935486,0.057711460276451354,0.859623763965768,0.0826647757577806,0.1417347054054078,0.14753324186614336
2022,Acre,"Servidor das carreiras de gestão governamental, analista etc",287.0,39715760.92,3504505.56,2746924.76,5801453.15,6173083.12,45967191.24,160164.4294076655,0.05975837735349086,0.8640023427283046,0.07623927991820455,0.12620856296635452,0.13429324162465403
2022,Acre,"Servidor das carreiras do Banco Central, CVM e Susep",3.0,417833.87,46585.41,330185.58,58743.96,49662.39,794604.8600000001,264868.2866666667,0.41553430720270196,0.5258385532653298,0.058627139531968124,0.07392851838333835,0.06249947930094461
2022,Acre,Servidor das carreiras do Ministério Público,276.0,32844905.97,2351827.78,5169344.91,4455576.59,4938234.95,40366078.66,146253.9081884058,0.12806160721086998,0.8136759145382888,0.05826247825084132,0.11037922775528775,0.12233625642942253
2022,Acre,"Servidor das carreiras do Poder Judiciário, Of. Justiça etc",1188.0,164735280.38,18573927.84,38573477.1,23810308.48,26268989.72,221882685.32,186769.93713804713,0.17384626945707457,0.742443152526382,0.08371057801654336,0.10731034936620083,0.1183913457785801
2022,Acre,Servidor das carreiras do Poder Legislativo,337.0,44138181.08,3636028.94,3744285.52,6145753.95,6215313.87,51518495.54,152873.87400593472,0.07267847169746759,0.8567443714603472,0.07057715684218523,0.11929218595345652,0.12064237910779645
2022,Acre,Servidor das demais carreiras da admin. pública direta etc,2081.0,164250332.24,12866676.01,17560341.95,16905179.52,18639423.06,194677350.2,93549.90398846708,0.09020228563805467,0.8437054031774058,0.06609231118453963,0.08683690990571126,0.09574520631625075
2022,Acre,Sociólogo e cientista político,27.0,2890040.01,271122.68,270078.27,378590.78,375945.17,3431240.96,127082.99851851852,0.07871154289321611,0.8422725316265751,0.07901592548020876,0.11033640144002012,0.10956536552886102
2022,Acre,Titular de Cartório,26.0,30336465.18,153478.71,171101.59,4699125.32,4469448.07,30661045.48,1179270.98,0.00558042256294256,0.9894139193586298,0.005005658078427663,0.15326043996331465,0.14576959135054257
2022,Acre,"Trabalhador da fabric. de alim., beb., fumo e agroindústrias",95.0,3558536.35,263198.16,123249.03,90968.58,111339.86,3944983.54,41526.14252631579,0.031241963052651926,0.9020408612401968,0.06671717570715135,0.02305930533743114,0.02822314944310262
2022,Acre,Trabalhador da fabricação e instalação eletro-eletrônica,16.0,856485.69,135808.26,61113.38,90745.4,96904.98,1053407.3299999998,65837.95812499999,0.05801495609490396,0.813062208329232,0.12892283557586412,0.08614464454125263,0.09199193630065211
2022,Acre,Trabalhador da indústria extrativa e da construção civil,154.0,5309386.43,362854.46,607193.11,120268.95,207214.88,6279434.0,40775.545454545456,0.0966955158697424,0.8455199035454469,0.057784580584810674,0.019152832882708856,0.03299897411136099
2022,Acre,Trabalhador da transformação de metais e compósitos,12.0,286334.35,17689.46,51467.75,6267.38,8749.32,355491.56,29624.296666666665,0.14477910530421595,0.8054603321665358,0.04976056252924823,0.017630179461925903,0.02461189233297128
2022,Acre,Trabalhador das indústrias de madeira e do mobiliário,117.0,4746367.06,321622.99,325461.21,185204.27,252657.28,5393451.26,46097.874017094015,0.0603437751285065,0.8800240942568562,0.05963213061463728,0.03433873063311969,0.04684519574206739
2022,Acre,"Trabalhador das indústrias química, petroquím., borracha etc",33.0,1613120.21,186175.59,11469.97,114925.9,122620.05,1810765.77,54871.69,0.006334320092653396,0.8908497370148541,0.10281594289249238,0.06346812045160319,0.06771723434997338
2022,Acre,"Trabalhador das indústrias têxteis, do curtimento, vest. etc",14.0,553079.12,38983.13,28582.62,22829.72,31463.2,620644.87,44331.77642857143,0.046053099576896524,0.8911362144989614,0.06281068592414209,0.03678386965479953,0.05069436890697252
2022,Acre,"Trabalhador de atendim. ao público, caixa, despachante etc",926.0,43077412.58,3798245.91,2492271.67,2214414.09,2727998.05,49367930.16,53313.099524838006,0.05048361683227596,0.8725788673008446,0.07693751586687952,0.04485531564364051,0.055258505697092
2022,Acre,Trabalhador de instal. siderúr. e de materiais de construção,16.0,498258.09,34407.47,2220.26,3203.28,8022.43,534885.8200000001,33430.363750000004,0.004150904579971852,0.9315223387301611,0.064326756689867,0.0059887173677552336,0.014998397228028964
2022,Acre,Trabalhador de outras instalações agroindustriais,37.0,1358253.36,126786.75,71419.87,43875.46,51728.83,1556459.98,42066.48594594595,0.04588609467491737,0.8726554986656323,0.08145840665945038,0.02818926317655787,0.03323492454974654
2022,Acre,Trabalhador de reparação e manutenção,670.0,27612603.6,3131884.54,2009625.87,1217910.39,1488660.24,32754114.01,48886.73732835821,0.06135491466465711,0.8430270344534347,0.09561805088190813,0.03718343257974145,0.04544956519188717
2022,Acre,Trabalhador dos serv. de embelezamento e cuidados pessoais,72.0,1637876.8,34559.43,506426.08,27857.51,24981.23,2178862.31,30261.976527777777,0.23242683930771194,0.7517119335549018,0.01586122713738621,0.012785346679387005,0.01146526326392786
2022,Acre,"Trabalhador dos serviços de admin., conserv. e manut. edif.",184.0,7781454.78,531630.03,384676.91,337948.18,337551.27,8697761.72,47270.444130434786,0.044227115249140206,0.8946502595152721,0.06112262523558762,0.03885461465596461,0.03880898107657058
2022,Acre,Trabalhador dos serviços de hotelaria e alimentação,80.0,2898430.27,247747.03,1111279.39,139472.81,101174.5,4257456.6899999995,53218.20862499999,0.2610195407530969,0.6807891379865101,0.05819132126039315,0.03275965444994345,0.023764070281123637
